Channel Title,Channel Username,ID,Message,Date,Media Path
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1931,"_ነገ ይጀምራል
_CPD_
ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። የካቲት 29 /2016 ጀምሮ ይሰጣል::
--------------------------------------
Syndromic Management of (STI)15CEU

0965410000 Ekram
0942404444 Tinbit 
0941404444
0965412222
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2024-03-07 09:01:37+00:00,photos\@EAHCI_1931.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1926,"For_sale_Ultrasound_Mindry 
Dp 1100 plus 
Used for one year only 
one probe , no printer 
Price  200,000ETB Fixed
       0913421022 inbox",2024-03-06 13:02:55+00:00,photos\@EAHCI_1926.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1925,"የግርዛት_ስልጠና_Adama
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት    መጋቢት 1  /2016  ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

       0942404444
       0965410000
       0941404444
       0965412222 
       0462124400

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
We_are_the_only_accredited_centers_to_train_Circumcision_Course_in_Ethiopia !
:-t.me/eahci",2024-03-05 12:05:56+00:00,photos\@EAHCI_1925.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1924,"_ነገ ይጀምራል
_CPD_
ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። የካቲት 29 /2016 ጀምሮ ይሰጣል::
--------------------------------------
Syndromic Management of (STI)15CEU

0965410000 Ekram
0942404444 Tinbit 
0941404444
0965412222
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2024-03-03 08:20:12+00:00,photos\@EAHCI_1924.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1923,"ሽሬ_Ultrasound_Training_ነገ_ይጀምራል!!!

መጋቢት 2/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 

 Netsanet(ሽሬ)  0924463120
 Ekram       0965410000  
 Tinbit        0942404444
 Daye          0941404444
 office        0965412222 
  Office       0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-03-02 12:26:57+00:00,photos\@EAHCI_1923.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1922,"የግርዛት_ስልጠና_Adama
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት    መጋቢት 1  /2016  ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

 
       0942404444
       0965410000
       0941404444
       0965412222 
       0462124400

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
We_are_the_only_accredited_centers_to_train_Circumcision_Course_in_Ethiopia !
:-t.me/eahci",2024-03-01 15:35:34+00:00,photos\@EAHCI_1922.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1921," ዛሬ ይጀምራል Online_CPD
For_All_health_professionals
(Ethio-American-CPD) Title_Non_communicable_Diseases (NCDs) የካቲት 22/2016 ይጀምራል !

    0942404444  Tinbit
   0965410000   Ekram
    0941404444
    0965412222
    0941038774
    0462124400  
http://T.me/eahci",2024-03-01 13:08:21+00:00,photos\@EAHCI_1921.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1919,"Basic_Obstetric_Ultrasound_ስልጠና አክሱም ጀምሯል።
----------------------------------
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register

Dr Dani(Axum)    0942747326
Ekram       0965410000  
 Daye        0941404444
Tinbit        0942404444
 office        0965412222 
  Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-29 11:41:22+00:00,photos\@EAHCI_1919.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1918,"3 ቀን ቀረው Hawassa_OBGYN_Ultrasound _ስልጠና::
የካቲት_25/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
--------------------------------------------———————————————
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register  
   Ekram     0965410000
   Tinbit      0942404444
   Daye        0941404444
    Office      0965412222 
    Office      0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-29 07:34:27+00:00,photos\@EAHCI_1918.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1917," 4 ቀን ቀረው ባሉት ውስን ቦታዎች ፈጥነው ይመዝገቡ። 
Hawassa _Basic_Obstetric _Ultrasound_ስልጠና::
የካቲት 24 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
--------------------------------------------———————————————
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register  
   Ekram     0965410000
   Tinbit      0942404444
   Daye        0941404444
    Office      0965412222 
    Office      0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-28 07:25:43+00:00,photos\@EAHCI_1917.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1916," 4 ቀን ቀረው  ባሉት ውስን ቦታዎች ፈጥነው ይመዝገቡ።
Addis Ababa _Basic_Obstetric _Ultrasound_ስልጠና::
የካቲት 24 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
--------------------------------------------———————————————
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register  
   Ekram     0965410000
   Tinbit      0942404444
   Daye        0941404444
    Office      0965412222 
    Office      0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-28 07:24:56+00:00,photos\@EAHCI_1916.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1912,"Radiologist is needed for Contract work , Net Salary  120,000ETB/ month , inbox 0913421022",2024-02-26 10:08:04+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1911," Online_CPD
For_All_health_professionals
(Ethio-American-CPD) Title_Non_communicable_Diseases (NCDs) የካቲት 21/2016 ይጀምራል !

   Tinbit     0942404444
   0965410000  Ekram
    0941404444
    0965412222
    0941038774
    0462124400  
http://T.me/eahci",2024-02-26 08:20:13+00:00,photos\@EAHCI_1911.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1909,"ፅባሕ_ስልጠና_ክንጅምር_ኢና_አብ_አክሱም!
Basic_Obstetric_Ultrasound_ስልጠና(ተመዝገቡ)
የካቲት_21/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(15CEU  Certificate  )
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register

Dr Dani(Axum)    0942747326
Ekram       0965410000  
 Daye        0941404444
Tinbit        0942404444
 office        0965412222 
  Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-24 13:43:00+00:00,photos\@EAHCI_1909.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1908," እንዳያመልጥዎ
Addis Ababa _Basic_Obstetric _Ultrasound_ስልጠና::
የካቲት 24 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
--------------------------------------------———————————————
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register  
   Ekram     0965410000
   Tinbit      0942404444
   Daye        0941404444
    Office      0965412222 
    Office      0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-24 10:48:30+00:00,photos\@EAHCI_1908.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1907," እንዳያመልጥዎ
Hawassa _Basic_Obstetric _Ultrasound_ስልጠና::
የካቲት 24 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
--------------------------------------------———————————————
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register  
   Ekram     0965410000
   Tinbit      0942404444
   Daye        0941404444
    Office      0965412222 
    Office      0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-24 08:51:28+00:00,photos\@EAHCI_1907.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1906,"CPD_(+Online )
የካቲት 17/2016 ይጀምራል(15 CEU)

-Infection Prevention(15 CEU)

እንዳያመልጥዎ!! ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ
--------------------------------------------
0965410000 Ekram 
0942404444 Tinbit
0941404444 Daye
0965412222  office 
0462124400
    Ethio-American CPD center & Health Consultancy.
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2024-02-24 08:50:34+00:00,photos\@EAHCI_1906.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1905,"ፈጥነው ይመዝገቡ 3 ቀን ቀረው
Basic_OBGYN_Ultrasound_Training
 Addis_Ababa የካቲት 17  /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
Tinbit         0942404444
Ekram        0965410000  
 Daye           0941404444
 office          0965412222 
  Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-22 07:48:49+00:00,photos\@EAHCI_1905.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1904,"CPD_ነገ_ይጀምራል(+Online )
የካቲት 16/2016 ይጀምራል(15 CEU)

-Infection Prevention(15 CEU)

እንዳያመልጥዎ!! ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ
--------------------------------------------
0965410000 Ekram 
0942404444 Tinbit
0941404444 Daye
0965412222  office 
0462124400
    Ethio-American CPD center & Health Consultancy.
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2024-02-21 16:48:23+00:00,photos\@EAHCI_1904.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1903,"ፈጥነው ይመዝገቡ 
Basic_OBGYN_Ultrasound_Training
 Addis_Ababa የካቲት 17  /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
Tinbit         0942404444
Ekram        0965410000  
 Daye           0941404444
 office          0965412222 
  Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-21 08:35:24+00:00,photos\@EAHCI_1903.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1901,"የግርዛት_ስልጠና_አዲስ_አበባ
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት  የካቲት 24/2016_ይጀምራል።(15 CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

  Lensa  0949166698
   0941404444
   0942404444  
    0965410000
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-https://t.me/EAHCI",2024-02-19 16:16:07+00:00,photos\@EAHCI_1901.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1899,"CPD
የካቲት 16/2016 ይጀምራል(15 CEU)

-Infection Prevention(15 CEU)

እንዳያመልጥዎ!! ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ
--------------------------------------------
0965410000 Ekram 
0942404444 Tinbit
0941404444 Daye
0965412222  office 
0462124400
    Ethio-American CPD center & Health Consultancy.
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2024-02-19 10:46:15+00:00,photos\@EAHCI_1899.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1897,"Online_CPD_training_For_All
Title_Respectful_Maternity _Care(RMC)-15 CEU
የካቲት 11 ይጀምራል ።
ለጤና_ባለሞያዎች[All_Regions]
---------------------------------------
 0941404444 daye
0942404444 Tinbit
0965410000 ekram
0965412222
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2024-02-18 14:27:34+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1896,"ሽሬ_Ultrasound_Training_ነገ_አሁን_ይመዝገቡ።
የካቲት 20/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 

Netsanet(ሽሬ)  0924463120
Ekram       0965410000  
 Daye        0941404444
Tinbit        0942404444
 office        0965412222 
  Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-18 13:31:19+00:00,photos\@EAHCI_1896.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1895," እንዳያመልጥዎ
Hawassa _Basic_Obstetric _Ultrasound_ስልጠና::
የካቲት 24 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
--------------------------------------------———————————————
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register  
   Ekram     0965410000
   Tinbit      0942404444
   Daye        0941404444
    Office      0965412222 
    Office      0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-18 09:41:20+00:00,photos\@EAHCI_1895.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1894,"ፈጥነው ይመዝገቡ
Basic_OBGYN_Ultrasound_Training
Adama & Addis_Ababa የካቲት 17  /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
 Tinbit         0942404444
 Ekram        0965410000  
 Daye           0941404444
 office          0965412222 
  Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-18 09:37:53+00:00,photos\@EAHCI_1894.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1893,"የግርዛት_ስልጠና_አዳማ
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት  የካቲት 17/2016_ይጀምራል።(15 CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

  Lensa  0949166698
   0941404444
   0942404444  
    0965410000
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-https://t.me/EAHCI",2024-02-17 15:51:01+00:00,photos\@EAHCI_1893.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1892,"Vacancy_fresh_GP
we need Fresh graduate GP @Adddis Ababa ; Part-timer ;Just Inbox your CV 0941038774",2024-02-17 10:50:27+00:00,photos\@EAHCI_1892.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1891,"2ኛ_ዙር_Ultrasound_Training_ትግራይ_ሽሬ_
Basic_Obstetric_Ultrasound_ስልጠና(ተመዝገቡ)
የካቲት 17/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 

Netsanet(ሽሬ)  0924463120
Ekram       0965410000  
 Daye        0941404444
Tinbit        0942404444
 office        0965412222 
  Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-16 16:56:16+00:00,photos\@EAHCI_1891.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1887," እንዳያመልጥዎ
Hawassa _Basic_OBGYN_Ultrasound_ስልጠና::
የካቲት 17 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
--------------------------------------------———————————————
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register  
   Ekram     0965410000
    Tinbit      0942404444
   Daye 0941404444
    Office        0965412222 
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-14 12:06:22+00:00,photos\@EAHCI_1887.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1886,"ፈጥነው ይመዝገቡ
Basic_OBGYN_Ultrasound_Training
Adama & Addis_Ababa የካቲት 17  /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
 Tinbit        0942404444
 Ekram       0965410000  
 Daye        0941404444
 office       0965412222 
  Office      0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-14 12:04:31+00:00,photos\@EAHCI_1886.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1885,"CPD_training_For_All
Title_Respectful_Maternity _Care(RMC)-15 CEU
የካቲት 11 ይጀምራል ።
ለጤና_ባለሞያዎች[All_Regions]
---------------------------------------
 0941404444 daye
0942404444 Tinbit
0965410000 ekram
0965412222
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2024-02-14 08:43:12+00:00,photos\@EAHCI_1885.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1883,"2ኛ_ዙር_Ultrasound_Training_ትግራይ_ሽሬ_
Basic_Obstetric_Ultrasound_ስልጠና(ተመዝገቡ)
የካቲት 17/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 

Netsanet(ሽሬ)  0924463120
Ekram       0965410000  
 Daye        0941404444
Tinbit        0942404444
 office        0965412222 
  Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-14 07:21:25+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1882,"ዛሬ ይጀምራል
CPD
Title_Integrated Emergency Medicine 
 የካቲት 5/2016 ጀምሮ  ይሰጣል።
ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
0965410000 Ekram
0942404444  Tinbit
0965412222 
0941404444  
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2024-02-13 11:32:54+00:00,photos\@EAHCI_1882.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1878,"ዛሬ ይጀምራል CPD_ይመዝገቡ 
Title_Integrated Emergency Medicine 
 የካቲት 5/2016 ጀምሮ  ይሰጣል።
ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
0965410000 Ekram
0942404444  Tinbit
0965412222 
0941404444  
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2024-02-12 14:12:02+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1877,"ነገ_ይጀምራል_ትግራይ_ሽሬ_Ultrasound_ስልጠና(ተመዝገቡ)
የካቲት 5/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 

Netsanet(ሽሬ)  0924463120
Ekram       0965410000  
 Daye        0941404444
Tinbit        0942404444
 office        0965412222 
  Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2024-02-12 09:41:52+00:00,photos\@EAHCI_1877.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1876,"CPD_ይመዝገቡ 
Title_Integrated Emergency Medicine 
 የካቲት 5/2016 ጀምሮ  ይሰጣል።
ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
0965410000 Ekram
0942404444  Tinbit
0965412222 
0941404444  
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2024-02-11 16:24:53+00:00,photos\@EAHCI_1876.jpg
